"LineId","Date","Time","Level","Component","Content","EventId","EventTemplate"
"1615","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_36 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1616","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = 11, init = 29, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1617","17/06/09","20:11:09","INFO","executor.Executor","Finished task 34.0 in stage 27.0 (TID 1274). 2128 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1618","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1279","E16","Got assigned task <:NUM:>"
"1619","17/06/09","20:11:09","INFO","executor.Executor","Running task 39.0 in stage 27.0 (TID 1279)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1620","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_39 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1621","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = 31, init = 9, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1622","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 39, boot = 27, init = 11, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1623","17/06/09","20:11:09","INFO","executor.Executor","Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1624","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 40, boot = 20, init = 19, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1625","17/06/09","20:11:09","INFO","executor.Executor","Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1626","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 42, boot = 27, init = 14, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1627","17/06/09","20:11:09","INFO","executor.Executor","Finished task 37.0 in stage 27.0 (TID 1277). 2349 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1628","17/06/09","20:11:09","INFO","executor.Executor","Finished task 36.0 in stage 27.0 (TID 1276). 2673 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1629","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 39, boot = 17, init = 21, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1630","17/06/09","20:11:09","INFO","executor.Executor","Finished task 39.0 in stage 27.0 (TID 1279). 2267 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1631","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1280","E16","Got assigned task <:NUM:>"
"1632","17/06/09","20:11:09","INFO","executor.Executor","Running task 0.0 in stage 28.0 (TID 1280)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1633","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1281","E16","Got assigned task <:NUM:>"
"1634","17/06/09","20:11:09","INFO","executor.Executor","Running task 1.0 in stage 28.0 (TID 1281)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1635","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1282","E16","Got assigned task <:NUM:>"
"1636","17/06/09","20:11:09","INFO","executor.Executor","Running task 2.0 in stage 28.0 (TID 1282)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1637","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1283","E16","Got assigned task <:NUM:>"
"1638","17/06/09","20:11:09","INFO","executor.Executor","Running task 3.0 in stage 28.0 (TID 1283)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1639","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1284","E16","Got assigned task <:NUM:>"
"1640","17/06/09","20:11:09","INFO","executor.Executor","Running task 4.0 in stage 28.0 (TID 1284)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1641","17/06/09","20:11:09","INFO","broadcast.TorrentBroadcast","Started reading broadcast variable 39","E18","Started reading broadcast variable <:NUM:>"
"1642","17/06/09","20:11:09","INFO","storage.MemoryStore","Block broadcast_39_piece0 stored as bytes in memory (estimated size 5.4 KB, free 859.1 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1643","17/06/09","20:11:10","INFO","broadcast.TorrentBroadcast","Reading broadcast variable 39 took 716 ms","E20","Reading broadcast variable <:NUM:> took <:NUM:> ms"
"1644","17/06/09","20:11:10","INFO","storage.MemoryStore","Block broadcast_39 stored as values in memory (estimated size 9.2 KB, free 868.3 KB)","E21","Block broadcast <:NUM:> stored as values in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"1645","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_1 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1646","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_4 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1647","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_3 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1648","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_2 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1649","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_0 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1650","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 39, boot = -790, init = 829, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1651","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 38, boot = -784, init = 822, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1652","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 39, boot = -784, init = 823, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1653","17/06/09","20:11:10","INFO","executor.Executor","Finished task 4.0 in stage 28.0 (TID 1284). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1654","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 41, boot = -768, init = 809, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1655","17/06/09","20:11:10","INFO","executor.Executor","Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1656","17/06/09","20:11:10","INFO","executor.Executor","Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1657","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 49, boot = -793, init = 841, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1658","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1285","E16","Got assigned task <:NUM:>"
"1659","17/06/09","20:11:10","INFO","executor.Executor","Running task 5.0 in stage 28.0 (TID 1285)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1660","17/06/09","20:11:10","INFO","executor.Executor","Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1661","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1286","E16","Got assigned task <:NUM:>"
"1662","17/06/09","20:11:10","INFO","executor.Executor","Running task 6.0 in stage 28.0 (TID 1286)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1663","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1287","E16","Got assigned task <:NUM:>"
"1664","17/06/09","20:11:10","INFO","executor.Executor","Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1665","17/06/09","20:11:10","INFO","executor.Executor","Running task 7.0 in stage 28.0 (TID 1287)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1666","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1288","E16","Got assigned task <:NUM:>"
"1667","17/06/09","20:11:10","INFO","executor.Executor","Running task 8.0 in stage 28.0 (TID 1288)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1668","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_5 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1669","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_6 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1670","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1289","E16","Got assigned task <:NUM:>"
"1671","17/06/09","20:11:10","INFO","executor.Executor","Running task 9.0 in stage 28.0 (TID 1289)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1672","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_7 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1673","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_8 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1674","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_9 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1675","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 38, boot = 23, init = 15, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1676","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 40, boot = 16, init = 24, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1677","17/06/09","20:11:10","INFO","executor.Executor","Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1678","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 42, boot = 13, init = 28, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1679","17/06/09","20:11:10","INFO","executor.Executor","Finished task 5.0 in stage 28.0 (TID 1285). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1680","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 39, boot = 23, init = 16, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1681","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 42, boot = 13, init = 29, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1682","17/06/09","20:11:10","INFO","executor.Executor","Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1683","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1290","E16","Got assigned task <:NUM:>"
"1684","17/06/09","20:11:10","INFO","executor.Executor","Running task 10.0 in stage 28.0 (TID 1290)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1685","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1291","E16","Got assigned task <:NUM:>"
"1686","17/06/09","20:11:10","INFO","executor.Executor","Running task 11.0 in stage 28.0 (TID 1291)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1687","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1292","E16","Got assigned task <:NUM:>"
"1688","17/06/09","20:11:10","INFO","executor.Executor","Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1689","17/06/09","20:11:10","INFO","executor.Executor","Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1690","17/06/09","20:11:10","INFO","executor.Executor","Running task 12.0 in stage 28.0 (TID 1292)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1691","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_10 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1692","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1293","E16","Got assigned task <:NUM:>"
"1693","17/06/09","20:11:10","INFO","executor.Executor","Running task 13.0 in stage 28.0 (TID 1293)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1694","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_11 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1695","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1294","E16","Got assigned task <:NUM:>"
"1696","17/06/09","20:11:10","INFO","executor.Executor","Running task 14.0 in stage 28.0 (TID 1294)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1697","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_12 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1698","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_13 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1699","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_14 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1700","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 40, boot = 21, init = 19, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1701","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 39, boot = 19, init = 20, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1702","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 41, boot = 17, init = 24, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1703","17/06/09","20:11:10","INFO","executor.Executor","Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1704","17/06/09","20:11:10","INFO","executor.Executor","Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1705","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1295","E16","Got assigned task <:NUM:>"
"1706","17/06/09","20:11:10","INFO","executor.Executor","Running task 15.0 in stage 28.0 (TID 1295)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1707","17/06/09","20:11:10","INFO","executor.Executor","Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1708","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1296","E16","Got assigned task <:NUM:>"
"1709","17/06/09","20:11:10","INFO","executor.Executor","Running task 16.0 in stage 28.0 (TID 1296)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1710","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 41, boot = 12, init = 28, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1711","17/06/09","20:11:10","INFO","python.PythonRunner","Times: total = 42, boot = 17, init = 24, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1712","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1297","E16","Got assigned task <:NUM:>"
"1713","17/06/09","20:11:10","INFO","executor.Executor","Running task 17.0 in stage 28.0 (TID 1297)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1714","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_15 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1715","17/06/09","20:11:10","INFO","executor.Executor","Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1716","17/06/09","20:11:10","INFO","executor.Executor","Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1717","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_17 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1718","17/06/09","20:11:10","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1298","E16","Got assigned task <:NUM:>"
"1719","17/06/09","20:11:10","INFO","storage.BlockManager","Found block rdd_42_16 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
