"LineId","Time","Level","Content","EventId","EventTemplate"
"1767","Mon Dec 05 14:01:48 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1768","Mon Dec 05 14:01:48 2005","error","mod_jk child workerEnv in error state 9","E2","mod jk child workerEnv in error state <:NUM:>"
"1769","Mon Dec 05 14:01:48 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1770","Mon Dec 05 14:01:48 2005","error","mod_jk child workerEnv in error state 8","E2","mod jk child workerEnv in error state <:NUM:>"
"1771","Mon Dec 05 14:11:40 2005","notice","jk2_init() Found child 6115 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1772","Mon Dec 05 14:11:43 2005","error","[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/","E4","[client <*>] Directory index forbidden by rule: /var/www/html/"
"1773","Mon Dec 05 14:11:45 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1774","Mon Dec 05 14:11:45 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1775","Mon Dec 05 15:31:06 2005","notice","jk2_init() Found child 6259 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1776","Mon Dec 05 15:31:06 2005","notice","jk2_init() Found child 6260 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1777","Mon Dec 05 15:31:09 2005","notice","jk2_init() Found child 6261 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1778","Mon Dec 05 15:31:10 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1779","Mon Dec 05 15:31:10 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1780","Mon Dec 05 15:31:10 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1781","Mon Dec 05 15:31:10 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1782","Mon Dec 05 15:31:10 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1783","Mon Dec 05 15:31:10 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1784","Mon Dec 05 15:40:59 2005","notice","jk2_init() Found child 6277 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1785","Mon Dec 05 15:40:59 2005","notice","jk2_init() Found child 6276 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1786","Mon Dec 05 15:41:32 2005","notice","jk2_init() Found child 6280 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1787","Mon Dec 05 15:41:32 2005","notice","jk2_init() Found child 6278 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1788","Mon Dec 05 15:41:32 2005","notice","jk2_init() Found child 6279 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1789","Mon Dec 05 15:41:32 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1790","Mon Dec 05 15:41:32 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1791","Mon Dec 05 15:41:32 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1792","Mon Dec 05 15:41:32 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1793","Mon Dec 05 15:41:32 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1794","Mon Dec 05 15:41:32 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1795","Mon Dec 05 15:45:42 2005","notice","jk2_init() Found child 6285 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1796","Mon Dec 05 15:45:44 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1797","Mon Dec 05 15:45:44 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1798","Mon Dec 05 15:50:53 2005","notice","jk2_init() Found child 6293 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1799","Mon Dec 05 15:50:53 2005","notice","jk2_init() Found child 6294 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1800","Mon Dec 05 15:51:18 2005","notice","jk2_init() Found child 6297 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1801","Mon Dec 05 15:51:18 2005","notice","jk2_init() Found child 6295 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1802","Mon Dec 05 15:51:18 2005","notice","jk2_init() Found child 6296 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1803","Mon Dec 05 15:51:20 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1804","Mon Dec 05 15:51:20 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1805","Mon Dec 05 15:51:20 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1806","Mon Dec 05 15:51:20 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1807","Mon Dec 05 15:51:20 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1808","Mon Dec 05 15:51:20 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1809","Mon Dec 05 15:55:31 2005","notice","jk2_init() Found child 6302 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1810","Mon Dec 05 15:55:32 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1811","Mon Dec 05 15:55:32 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1812","Mon Dec 05 16:01:17 2005","notice","jk2_init() Found child 6310 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1813","Mon Dec 05 16:02:00 2005","notice","jk2_init() Found child 6315 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1814","Mon Dec 05 16:02:00 2005","notice","jk2_init() Found child 6316 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1815","Mon Dec 05 16:02:00 2005","notice","jk2_init() Found child 6314 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1816","Mon Dec 05 16:02:02 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1817","Mon Dec 05 16:02:02 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1818","Mon Dec 05 16:02:02 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1819","Mon Dec 05 16:02:02 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1820","Mon Dec 05 16:02:02 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1821","Mon Dec 05 16:02:02 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1822","Mon Dec 05 16:06:07 2005","notice","jk2_init() Found child 6333 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1823","Mon Dec 05 16:06:21 2005","notice","jk2_init() Found child 6335 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1824","Mon Dec 05 16:07:08 2005","notice","jk2_init() Found child 6339 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1825","Mon Dec 05 16:07:08 2005","notice","jk2_init() Found child 6340 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1826","Mon Dec 05 16:07:08 2005","notice","jk2_init() Found child 6338 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1827","Mon Dec 05 16:07:09 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1828","Mon Dec 05 16:07:09 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1829","Mon Dec 05 16:07:09 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1830","Mon Dec 05 16:07:09 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1831","Mon Dec 05 16:07:09 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1832","Mon Dec 05 16:07:09 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"1833","Mon Dec 05 16:10:43 2005","notice","jk2_init() Found child 6351 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1834","Mon Dec 05 16:10:43 2005","notice","jk2_init() Found child 6350 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1835","Mon Dec 05 16:10:44 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1836","Mon Dec 05 16:10:44 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1837","Mon Dec 05 16:10:44 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1838","Mon Dec 05 16:10:44 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1839","Mon Dec 05 16:16:34 2005","notice","jk2_init() Found child 6368 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1840","Mon Dec 05 16:16:34 2005","notice","jk2_init() Found child 6367 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1841","Mon Dec 05 16:16:34 2005","notice","jk2_init() Found child 6366 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1842","Mon Dec 05 16:16:36 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1843","Mon Dec 05 16:16:36 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1844","Mon Dec 05 16:16:36 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1845","Mon Dec 05 16:16:36 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1846","Mon Dec 05 16:16:36 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1847","Mon Dec 05 16:16:36 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1848","Mon Dec 05 16:21:25 2005","notice","jk2_init() Found child 6387 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1849","Mon Dec 05 16:21:25 2005","notice","jk2_init() Found child 6386 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1850","Mon Dec 05 16:21:25 2005","notice","jk2_init() Found child 6385 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1851","Mon Dec 05 16:21:29 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1852","Mon Dec 05 16:21:29 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1853","Mon Dec 05 16:21:29 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1854","Mon Dec 05 16:21:29 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1855","Mon Dec 05 16:21:29 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1856","Mon Dec 05 16:21:29 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1857","Mon Dec 05 16:26:00 2005","notice","jk2_init() Found child 6400 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1858","Mon Dec 05 16:26:00 2005","notice","jk2_init() Found child 6399 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1859","Mon Dec 05 16:26:00 2005","notice","jk2_init() Found child 6398 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1860","Mon Dec 05 16:26:05 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1861","Mon Dec 05 16:26:05 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1862","Mon Dec 05 16:26:05 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1863","Mon Dec 05 16:26:05 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1864","Mon Dec 05 16:26:05 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1865","Mon Dec 05 16:26:05 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1866","Mon Dec 05 16:31:48 2005","notice","jk2_init() Found child 6420 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1867","Mon Dec 05 16:31:49 2005","notice","jk2_init() Found child 6421 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1868","Mon Dec 05 16:31:49 2005","notice","jk2_init() Found child 6422 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1869","Mon Dec 05 16:31:52 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1870","Mon Dec 05 16:31:52 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1871","Mon Dec 05 16:31:52 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"1872","Mon Dec 05 16:31:52 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1873","Mon Dec 05 16:31:52 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1874","Mon Dec 05 16:31:52 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"1875","Mon Dec 05 16:36:06 2005","notice","jk2_init() Found child 6434 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1876","Mon Dec 05 16:36:06 2005","notice","jk2_init() Found child 6433 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1877","Mon Dec 05 16:36:42 2005","notice","jk2_init() Found child 6435 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1878","Mon Dec 05 16:37:03 2005","notice","jk2_init() Found child 6437 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1879","Mon Dec 05 16:38:17 2005","notice","jk2_init() Found child 6443 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1880","Mon Dec 05 16:38:17 2005","notice","jk2_init() Found child 6442 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1881","Mon Dec 05 16:39:59 2005","notice","jk2_init() Found child 6453 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1882","Mon Dec 05 16:39:59 2005","notice","jk2_init() Found child 6451 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1883","Mon Dec 05 16:39:59 2005","notice","jk2_init() Found child 6452 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"1884","Mon Dec 05 16:40:06 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
